Store,n,rmspe,rmse,mape,mean_true
650,36.0,0.1076820298235041,633.2828552184775,8.414291172262207,6349.0
434,36.0,0.10760149719691794,1011.8083156235786,8.480763290840105,10212.833333333334
893,36.0,0.10760109210749073,628.7823592521984,7.447075694491762,6272.194444444444
721,36.0,0.1074301553714615,794.5028098406641,8.397390091021274,7701.944444444444
186,36.0,0.10737960747636495,397.09088074007315,9.02673868547111,3985.277777777778
999,36.0,0.1073575482477651,1004.8779104354883,8.457890772923054,9092.888888888889
257,36.0,0.1073159304350743,568.4680297470705,9.130820434783764,4975.583333333333
394,36.0,0.10728434740026216,938.9029984855748,8.231048093370205,8716.833333333334
239,36.0,0.10722491435748013,528.1882676683712,8.074064780816448,5212.166666666667
555,36.0,0.10719403797068427,512.8507241467416,8.794206910095708,4858.416666666667
496,36.0,0.1070185289863858,747.6107003978603,7.986303790527495,7646.972222222223
859,36.0,0.10699128671195383,830.9791007190627,9.05775273723938,7944.555555555556
426,36.0,0.10685410293970635,495.575776779531,8.103853989091286,4843.416666666667
677,36.0,0.10685009843053414,725.8916092868391,8.693881589078158,7004.555555555556
443,36.0,0.10670975651443393,534.1207100348311,9.380351700988546,5175.083333333333
474,36.0,0.10661356099288495,712.1607545781436,8.773897380965758,7275.972222222223
249,36.0,0.10659095297126828,548.2555065405303,8.782113041165301,5394.916666666667
439,36.0,0.10656990187124744,645.1131075371255,6.969709018014603,6879.777777777777
765,36.0,0.10651564319742436,941.5365223219752,8.293151914733114,8769.444444444445
130,36.0,0.10645056438090056,540.7531863443029,8.538608667474932,5248.611111111111
319,36.0,0.1063276892305012,721.3676204504416,8.783740674489184,7393.722222222223
348,36.0,0.10623104072309461,968.2435768360249,8.108973849555642,9095.888888888889
887,36.0,0.10622925197937022,639.1378209079489,7.6320731476739265,6926.75
161,36.0,0.10620951411052372,740.2616137604733,8.006817013786668,7223.138888888889
549,36.0,0.10618446230787179,478.65304925266173,8.80450797411489,4768.861111111111
295,36.0,0.10616795365838792,663.1706510240946,9.272180225681641,6139.583333333333
82,36.0,0.10613286635274183,997.5100326562101,8.284793187728507,8957.694444444445
190,36.0,0.10610858398050743,816.5766363305162,8.127200139189311,7863.444444444444
1020,36.0,0.10609632842431012,893.6163939543858,7.615484798537336,8611.055555555555
240,36.0,0.10608751353369268,469.48036708637756,7.944135584133,4767.444444444444
341,36.0,0.10607363406590489,600.2599598999542,8.490990841334387,5571.277777777777
731,36.0,0.10607048290053278,934.8830680782776,7.886008449073066,8857.305555555555
284,36.0,0.10596296618482412,595.1512580701457,8.049044942632595,5496.888888888889
477,36.0,0.10591715200464576,731.3016705794888,8.63497473396697,6520.0
65,36.0,0.10585897266083821,439.36315576869924,7.491429409920984,5095.611111111111
808,36.0,0.10573809485785612,792.9492810398996,8.417328630425628,7540.416666666667
140,36.0,0.10554643623108974,752.3920704626368,7.602336980338223,7519.444444444444
734,36.0,0.10553283309776627,493.9477314841159,8.864404962356305,5103.5
222,36.0,0.10547536413189096,540.0111314278051,8.125923589794432,4904.444444444444
66,36.0,0.10540227214712483,634.6305393982062,8.614017590867077,6354.027777777777
626,36.0,0.10533372332077821,946.8341277155234,8.290210935300859,9312.833333333334
39,36.0,0.10511275801198901,530.8347198876854,8.256113385168023,4716.527777777777
1000,36.0,0.10508772156342658,693.7901542750485,7.868375615638082,7088.527777777777
740,36.0,0.10508198481790743,832.4316469358344,8.959928457622773,7846.777777777777
389,36.0,0.1050405907763704,988.9707444295565,8.119542105268456,11026.055555555555
490,36.0,0.10503723744727046,816.8867923032303,7.864896389268548,8121.444444444444
312,36.0,0.10493691109993099,574.4215948195473,9.02907875563918,5510.111111111111
145,36.0,0.10490756845193772,781.502581031936,8.240645916098368,7915.361111111111
333,36.0,0.10481609264346105,960.7727441082101,7.582320549735674,10068.888888888889
1017,36.0,0.10481165395366045,573.2848881550316,7.882227311483067,6290.777777777777
1026,36.0,0.10476616604482904,899.52676100333,7.983523914270764,9133.944444444445
674,36.0,0.10473125336452209,698.8492035843452,7.463747843681635,7792.083333333333
624,36.0,0.10472847072111781,648.2259381772567,8.337135127166363,6706.111111111111
3,36.0,0.10472396452060254,752.9491891734084,8.145337549279425,6836.555555555556
556,36.0,0.10470704779208805,671.2339000563611,7.9547672983327935,7094.944444444444
237,36.0,0.1047035613976385,472.79776208755396,8.062549530667582,4638.0
1061,36.0,0.10465064682170933,863.0081174601127,8.322470735522808,8327.472222222223
515,36.0,0.10463030360180847,834.2086319467904,7.92577787836291,8974.25
815,36.0,0.10455048856776154,681.7317059815113,8.359630241445752,6335.916666666667
1038,36.0,0.10451902015326678,587.0388602357401,8.35708628014526,5782.055555555556
175,36.0,0.1044515336394761,655.2984596625655,8.405835883308061,6153.111111111111
224,36.0,0.10440877012149105,827.5537801154949,7.703416261534037,7619.305555555556
700,36.0,0.10440601286937534,460.4795105742341,8.26596176568531,4592.694444444444
1035,36.0,0.10438837076286896,411.66021540754593,8.28137365824305,4722.972222222223
