Store,rmspe_lgbm,rmse_lgbm,mape_lgbm,sales_sum_test,rmspe_prophet,rmse_prophet,mape_prophet
865,0.12573969641393518,968.7922374835373,10.22833108533662,285320.0,0.11709712941740215,885.1985391827096,9.498131231666514
19,0.1257754913591905,729.0837691484944,9.923467070619758,237223.0,0.12822318211615444,817.9888215701898,9.91539899940365
247,0.12583267397990947,912.8722163415935,9.633532201545778,291644.0,0.14249991058644426,1017.8785681841584,11.03377138407337
377,0.12594999306095428,990.2326089060462,8.595107326829988,301645.0,0.16696014301613282,1431.6810195517628,13.727569494215953
611,0.12610910047101345,728.5954219291247,9.94178470940463,217869.0,0.1150773060399048,630.3944753737397,8.637070614840765
537,0.12614507705530142,789.3042624738154,9.916200185817917,219410.0,0.14248332164388489,1024.4268787279152,12.528717744345464
92,0.12617008276594438,691.2335487842871,9.350071972628662,225647.0,0.16813793612977004,935.5685731307258,12.66730634755237
488,0.12623330903678256,433.4458644711187,9.322854775113372,134177.0,0.1228260910757138,458.69410773146103,10.012926125290186
424,0.12624299474102832,952.7709898098213,9.591105490979452,261580.0,0.19023661585653406,1512.712297311708,15.777580312273232
200,0.1262771707505099,881.0569399155463,9.342006055403706,272079.0,0.20397492208451506,1395.2729359573866,15.682620557860277
1113,0.12654498949397092,758.5217896187658,9.763232080973077,236313.0,0.12849447267934486,786.0806680327554,9.76257243759347
976,0.12658367603363976,761.161386228051,8.82681782539236,241614.0,0.12805452711483511,860.092213794348,9.731745350831583
399,0.12661334262986057,748.7746631241969,10.34346617341953,213995.0,0.18813981448435313,1120.888833965096,15.844109831376668
816,0.12671293869228553,531.4540675688918,9.506273276007386,165738.0,0.1796249413395431,949.787395437182,14.772114337604322
608,0.1267464692778441,1085.4014389789818,9.409180431632535,336666.0,0.1840749616861695,1683.2353645946985,13.907617075530226
661,0.1268427204335866,893.6475179608602,9.640791539766678,258703.0,0.11101980887483287,790.4104350964113,8.763131462208557
285,0.12693256719272938,722.0728877020654,10.339453501338294,199321.0,0.11091250566347156,546.6867024328347,7.622333806540301
572,0.12709010173412114,819.7582297710171,8.911373733062216,244783.0,0.17875371861152747,1242.4804080000686,13.819323164557195
57,0.12713873230183378,964.3515014238731,9.837937920602148,313405.0,0.13666751248389936,1170.4435198162844,11.17981189532695
188,0.12729053400900572,730.9198219802213,10.922958638423834,199352.0,0.14746525084805523,969.6250609025429,11.775341968073114
458,0.12738095271730876,961.3404606555966,10.610180624441991,280907.0,0.11475449557569252,764.3676315745149,8.959836570307301
53,0.12741145661859757,532.3473468454789,8.368714746094371,194733.0,0.1641661936333825,722.2013190302223,11.48116810638425
30,0.12746375083461514,487.61840777125025,9.795448016254687,143809.0,0.19449739547609407,696.9859270731392,14.656212342930688
463,0.12750411384952864,628.8843619600736,9.699538803679882,209899.0,0.12499034355831154,676.0699347691203,9.528041991689108
1048,0.1277915987005708,953.9035286285891,9.870644565574827,268356.0,0.14763119535992375,1274.666525966491,11.551155751722579
88,0.12782033547657182,527.947523243105,8.997851195303838,218033.0,0.16049094031151276,843.7585000654243,11.985871435897016
978,0.12782617909084407,821.8523701052659,10.385304945577285,261035.0,0.1437248089097662,1026.1745923989959,11.20721662995682
164,0.12802700959299199,802.1173505679973,9.655186293107349,236452.0,0.18305946315043298,1204.0014079494467,15.399117058965256
614,0.12824962441629134,837.1072670071321,10.507045541599664,238514.0,0.12061511635956224,855.1193470684564,10.436617994872883
505,0.1284104523785725,624.9140555865229,10.055978562180968,170901.0,0.24869219611737298,984.4919139461351,20.091694300184322
368,0.12844806103837364,1071.0099345620379,9.141369764266278,361775.0,0.19082380855871092,1630.8112695884806,14.430777270414763
985,0.12852426082962856,1031.3145422537457,9.92557198487544,308290.0,0.13953703828218075,1263.4454839404348,11.22598482373523
78,0.12862036406573665,424.05567645375686,10.196434706731171,133329.0,0.1909070031504543,573.7128643134961,14.772935527706702
1030,0.12862411156584344,428.49573331987574,9.683056160159968,129463.0,0.14201985560449007,495.9440700579815,10.952437778998398
925,0.1287069010018544,905.5391826283984,9.334322219487259,260915.0,0.11159048417672941,928.3499478079385,9.19442127461632
644,0.12871296043820457,1062.2345941885844,9.633492537144498,324430.0,0.13411967800097427,1128.2673468112066,11.20772799172815
96,0.12874946110587968,660.0464250202292,10.120428869748915,187539.0,0.19602204474965135,939.912540032813,15.456761087926022
1105,0.12900296854308183,621.8679797536937,9.522806043383108,182910.0,0.17968100452436672,845.5332969744405,14.839525184307941
392,0.12904260958313782,862.4434237178745,10.055450188743158,250213.0,0.16488015126115946,1125.6299224814436,13.390491652133573
803,0.12904802271662164,680.8379077305398,9.932658580740538,205418.0,0.13763737038868462,707.465588919112,11.434232674363038
931,0.1291673451011362,615.8864931534386,10.097923090985615,193798.0,0.10706424982843855,585.9427170197807,7.960123208451286
425,0.12918774526950452,418.6714206125176,10.452847992254762,113857.0,0.20152712268693318,550.7590474984539,15.790640133526813
433,0.12921897933916834,631.8466666385193,9.267099267093332,234594.0,0.11708874076922557,764.375873288905,9.782347346411912
890,0.12924985181006965,782.5190719961885,10.516819670858611,228749.0,0.16123655046288962,1004.6680204970335,12.824019007432208
830,0.12928835128832344,775.3004292370359,9.645269440533788,227783.0,0.13211888566348984,1008.8517862798441,10.52414905486516
823,0.1293442750253663,610.7029827817719,8.81307448135683,215723.0,0.13225366972694688,704.6116359932086,9.378294876871728
551,0.12945753058818596,1025.7587992538931,10.369794703762283,240764.0,0.1630089005925358,1405.8240946770115,13.933491170670594
21,0.12950760962279884,730.92274146082,9.869698620608796,209258.0,0.1636834284230824,1001.3023435090545,13.21502388838164
784,0.12953287739712221,858.0736952599909,9.872279901686575,236075.0,0.20029527719124138,1320.256473215287,15.37387849525398
283,0.12953947563013715,1111.7882939276192,10.033716131548703,281640.0,0.16594109129383194,1310.8286200716586,13.081857717150703
378,0.12973486736573425,814.7829337992296,9.739747401515414,246031.0,0.18338078366947663,1054.2229406618646,12.959965343878851
12,0.12979812864387577,916.0639156957913,9.879265742860035,272702.0,0.15294078425136504,1234.6073179020218,11.29561679966914
218,0.12987296653886804,422.00747541802815,8.931682757669185,171520.0,0.14345926003271126,493.1709340304149,10.548465372673625
9,0.12997464868056377,969.4145152740308,10.444404442095891,263673.0,0.20138899023819717,1321.2566772115874,15.371467743060963
232,0.1300843395228677,447.1687041421476,10.106938965583074,136778.0,0.1750607982032777,516.8159375314127,12.819734770823477
900,0.13011719207430303,830.8451112705332,9.616939498868645,234789.0,0.10479494088359531,759.7899142521007,8.130902606593176
1085,0.13013228660563084,777.4149179614789,9.482812405215096,253472.0,0.09289309912463055,608.6260696091196,7.2452986365391645
910,0.1302093802464721,672.9475412112415,9.817095592778298,210401.0,0.14793867138949118,899.5471791731413,11.254132625239027
231,0.1302682408440727,574.0222514611411,10.4059615731418,180601.0,0.1528021189973888,638.1220456351326,11.866376300575759
707,0.13034954929348333,979.7706245844754,9.558725671513654,303521.0,0.17879557335982516,1394.594778729269,13.366687568204952
681,0.1303700944413166,519.6343847599163,10.283449727479683,144361.0,0.13264907212748556,504.6616335000416,10.285146893369399
519,0.13038155771256188,626.8068402402085,10.477930456675871,194126.0,0.16208829624062385,829.0550205536134,12.915559957432615
680,0.1305143683342087,671.8274179359781,10.477832219004506,190450.0,0.16890728766853969,939.9787790696097,14.749331226692497
421,0.13074645743640226,1300.029480066976,10.51877284670212,366568.0,0.1461112016065008,1523.0114397830005,12.53572594946218
697,0.1307986330247063,1316.6866409497834,9.051067226646307,382336.0,0.13922254820137728,1561.6768287414948,11.385303786548034
844,0.13087520671053324,495.3077620906458,10.783106258373486,143767.0,0.1956697297397922,703.5030172906696,15.811223637758998
542,0.13094468802507822,729.0458696697456,10.11358820550793,219239.0,0.16430928469978687,970.7116397811991,13.282469032236918
213,0.1313079517918317,1005.8993810835686,8.876205731231007,303844.0,0.20164659974089214,1625.7754666853195,16.94559030043011
291,0.1313100605074985,792.7861369460248,8.809148575978867,278769.0,0.12362870282713156,943.2976086891721,9.91127989773631
793,0.13147759977791923,563.8818132909722,9.900674435050098,174205.0,0.21286177652150587,873.56504012906,16.003831247220763
59,0.13187883619117202,633.4274858009614,9.730300526725314,190834.0,0.14351062839600176,856.7207964569599,11.451013922585032
649,0.13200774418388492,469.21394211787907,10.126681132263236,128641.0,0.23632122487733676,713.1135459326365,17.84092754468458
275,0.13203152185446027,903.521853193576,9.636833104944749,243428.0,0.13753086801691702,1034.8975957062526,11.428076156153447
41,0.1320794778280639,725.2561798133426,10.348450706239923,204648.0,0.15230842334542666,806.3808971670082,12.337922007880223
576,0.13241346385384248,742.1554484541521,9.990586055569366,238650.0,0.1566058604111983,1162.2178942937542,13.330926397411014
547,0.13266909011072797,833.9142732448873,10.870038230354844,225195.0,0.09646475847417951,633.0556087984553,7.869679820278025
72,0.13275830214918002,637.4705089111235,10.72931153374301,159439.0,0.24828627413798562,1101.7076242842754,20.124997512739967
540,0.13279826301468353,907.6114296786562,10.656328877190205,252424.0,0.18741827904498348,1212.1795195896236,15.705787604023092
589,0.13281870391545691,758.0473056390857,10.373432556833812,183873.0,0.16033634828818005,852.2656188597185,11.753139757217118
753,0.13283550951896417,925.4227712265216,9.639994858467501,282564.0,0.19035925645254623,1332.6386856423087,15.195816116723915
894,0.13292886965803558,864.4781542429254,8.376633684261455,296233.0,0.17460618282240095,1150.1401094077223,12.364371040507331
684,0.13294102238077748,1107.7140044068417,10.778436124449486,323937.0,0.14793587145408912,1291.2539104977864,12.02365392203207
